cs|ARYA Sciences Acquisition Corp IV Class A Odinary Shares
cs|ASA  Gold and Precious Metals Limited
ad|Sendas Distribuidora S A ADS
cs|Asana Inc. Class A Common Stock
cs|Atlantic Street Acquisition Corp Class A Common Stock
cs|Astrea Acquisition Corp. Class A Common Stock
ut|Astrea Acquisition Corp. Unit
wt|Astrea Acquisition Corp. Warrant
cs|Associated Banc-Corp Common Stock
ps|Associated Banc-Corp Depositary Shares each representing a 1/40th interest in a share of Associated Banc-Corp 5.375% Non-Cumulative Perpetual Preferred Stock Series D
ps|Associated Banc-Corp Depositary Shares each representing a 1/40th interest in a share of 5.875% Non-Cumulative Perpetual Preferred Stock Series E
ps|Associated Banc-Corp Depositary Shares each representing a 1/40th interest in a share of Associated Banc-Corp 5.625% Non-Cumulative Perpetual Preferred Stock Series F
cs|Ardmore Shipping Corporation Common Stock
cs|Liberty All-Star Growth Fund Inc.
cs|Aberdeen Standard Global Infrastructure Income Fund Common Shares of Beneficial Interest
cs|ASGN Incorporated Common Stock
cs|Ashland Global Holdings Inc. Common Stock
cs|AdvanSix Inc. Common Stock 
cs|AerSale Corporation Common Stock
wt|AerSale Corporation Warrants
ad|ASLAN Pharmaceuticals Limited American Depositary Shares
cs|Assembly Biosciences Inc. Common Stock
ad|ASML Holding N.V. New York Registry Shares
ad|Ascendis Pharma A/S American Depositary Shares
cs|Academy Sports and Outdoors Inc. Common Stock
cs|ABRI SPAC I INC. Common Stock
ut|Abri SPAC I Inc. Unit
wt|ABRI SPAC I INC. Warrant
cs|Alpha Capital Acquisition Company One Class A Ordinary Share
ut|Alpha Capital Acquisition Company Unit
wt|Alpha Capital Acquisition Company Warrant
cs|Aspen Aerogels Inc. Common Stock
cs|Altisource Portfolio Solutions S.A. Common Stock
cs|Aspen Group Inc. Common Stock
ad|Grupo Aeroportuario del Sureste S.A. de C.V. Common Stock
cs|Assertio Holdings Inc. Common Stock
cs|AmeriServ Financial Inc. Common Stock
struct|AmeriServ Financial Inc. AmeriServ Financial Trust I - 8.45% Beneficial Unsecured Securities Series A
cs|Astrotech Corporation (DE) Common Stock
cs|Astec Industries Inc. Common Stock
cs|Astra Space Inc. Class A Common Stock 
wt|Astra Space Inc. Warrant
cs|AST SpaceMobile Inc. Class A Common Stock
wt|AST SpaceMobile Inc. Warrant
cs|Asure Software Inc Common Stock
ad|ASE Technology Holding Co. Ltd. American Depositary Shares (each representing Two Common Shares) 
cs|Amtech Systems Inc. Common Stock
cs|Austerlitz Acquisition Corporation II Class A Ordinary Shares
cs|Americas Technology Acquisition Corp. Ordinary Shares
cs|ATAI Life Sciences N.V. Common Shares
cs|Altimar Acquisition Corp. III Class A Ordinary Shares
ut|America First Multifamily Investors L.P. Beneficial Unit Certificates (BUCs) representing Limited Partnership Interests
cs|Atotech Limited Common Shares
cs|Atlas Corp. Common Shares
ps|Atlas Corp. 7.95% Series D
ps|Atlas Corp. 7.875% Series H
ps|Atlas Corp. Series I Fixed-to-Floating 
ps|Atlas Corp. 7.125% Notes due 2027
cs|Atlas Technical Consultants Inc. Class A Common Stock
cs|Alphatec Holdings Inc. Common Stock
cs|A10 Networks Inc. Common Stock
cs|Aterian Inc. Common Stock
cs|Anterix Inc. Common Stock
cs|Adtalem Global Education Inc. Common Stock
cs|Athene Holding Ltd. Class A Common Shares
ps|Athene Holding Ltd. Depositary Shares Each Representing a 1/1000th Interest in a 6.35% Fixed-to-Floating Rate Perpetual Non-Cumulative Preference Share Series A
ps|Athene Holding Ltd. Depositary Shares Each Representing a 1/1000th Interest in a 5.625% Fixed Rate Perpetual Non- Cumulative Preference Share Series B par value $1.00 per share
ps|Athene Holding Ltd. Depositary Shares each representing a 1/1000th Interest in a Share of 6.375% Fixed-Rate Reset Perpetual Non-Cumulative Preference Shares Series C
ps|Athene Holding Ltd. Depositary Shares Each Representing a 1/1000th Interest in a 4.875% Fixed-Rate Perpetual Non-Cumulative Preference Share Series D
cs|Athira Pharma Inc. Common Stock
ad|Alterity Therapeutics Limited American Depositary Shares
ad|Autohome Inc. American Depositary Shares each representing four class A ordinary shares.
cs|Athena Technology Acquisition Corp. Class A Common Stock
cs|Athersys Inc. Common Stock
cs|Allegheny Technologies Incorporated Common Stock
cs|ATIF Holdings Limited Ordinary Shares
cs|ATI Physical Therapy Inc. Class A Common Stock
cs|Atkore Inc. Common Stock
cs|Atlanticus Holdings Corporation Common Stock
ps|Atlanticus Holdings Corporation 7.625% Series B Cumulative Perpetual Preferred Stock no par value per share
cs|Ames National Corporation Common Stock
cs|Altimar Acquisition Corp. II Class A Ordinary Shares
cs|180 Life Sciences Corp. Common Stock
wt|180 Life Sciences Corp. Warrant
cs|ATN International Inc. Common Stock
cs|Athenex Inc. Common Stock
cs|Atmos Energy Corporation Common Stock
cs|Atomera Incorporated Common Stock
cs|Atossa Therapeutics Inc. Common Stock
cs|AptarGroup Inc. Common Stock
cs|Atara Biotherapeutics Inc. Common Stock
cs|AtriCure Inc. Common Stock
cs|Atrion Corporation Common Stock
cs|Astronics Corporation Common Stock
cs|Antares Pharma Inc. Common Stock
cs|Air Transport Services Group Inc
ut|Archimedes Tech SPAC Partners Co. Subunit
ut|Archimedes Tech SPAC Partners Co. Unit
cs|Atento S.A. Ordinary Shares
cs|Altice USA Inc. Class A Common Stock
cs|Tribe Capital Growth Corp I Class A common stock
ut|Tribe Capital Growth Corp I Units
wt|Tribe Capital Growth Corp I Warrant
cs|Activision Blizzard Inc. Common Stock
cs|Avenue Therapeutics Inc. Common Stock
cs|Astria Therapeutics Inc. Common Stock
cs|AcuityAds Holdings Inc. Common Shares
ad|AngloGold Ashanti Limited Common Stock
cs|Atlantic Union Bankshares Corporation Common Stock
ps|Atlantic Union Bankshares Corporation Depositary Shares each representing a 1/400th ownership interest in a share of 6.875% Perpetual Non-Cumulative Preferred Stock Series A
cs|Auburn National Bancorporation Inc. Common Stock
cs|Audacy Common Stock
cs|AudioCodes Ltd. Common Stock
cs|Ipsidy Inc. Common Stock
cs|Aurinia Pharmaceuticals Inc Ordinary Shares
cs|Aurora Acquisition Corp. Class A Ordinary Shares
ut|Aurora Acquisition Corp. Unit
wt|Aurora Acquisition Corp. Warrant
cs|Austerlitz Acquisition Corporation I Class A Ordinary Shares
ad|Autolus Therapeutics plc American Depositary Share
cs|AutoWeb Inc. Common Stock
cs|Auddia Inc. Common Stock
wt|Auddia Inc. Warrants
cs|Applied UV Inc. Common Stock
ps|Applied UV Inc. 10.5% Series A Cumulative Perpetual Preferred Stock $0.0001 par value per share
cs|Yamana Gold Inc. Ordinary Shares (Canada)
cs|Avista Corporation Common Stock
cs|Aveanna Healthcare Holdings Inc. Common Stock
ad|Grupo Aval Acciones y Valores S.A. ADR (Each representing 20 preferred shares)
cs|Avanti Acquisition Corp. Class A Ordinary Shares
cs|AeroVironment Inc. Common Stock
cs|AvalonBay Communities Inc. Common Stock
cs|Avalon GloboCare Corp. Common Stock
cs|American Virtual Cloud Technologies Inc. Common Stock 
wt|American Virtual Cloud Technologies Inc. Warrant expiring 4/7/2025
cs|American Vanguard Corporation Common Stock ($0.10 Par Value)
ad|Avadel Pharmaceuticals plc American Depositary Shares
cs|AVEO Pharmaceuticals Inc. Common Stock
cs|Broadcom Inc. Common Stock
ps|Broadcom Inc. 8.00% Mandatory Convertible Preferred Stock Series A
cs|Avinger Inc. Common Stock
cs|Avid Technology Inc. Common Stock
cs|Atea Pharmaceuticals Inc. Common Stock
cs|Advent Convertible and Income Fund
cs|Avalara Inc. Common Stock
cs|Avanos Medical Inc. Common Stock
cs|Avient Corporation Common Stock
cs|Aviat Networks Inc. Common Stock
cs|Mission Produce Inc. Common Stock
cs|AvePoint Inc. Class A Common Stock
wt|AvePoint Inc. Warrant
cs|AVROBIO Inc. Common Stock
cs|Avnet Inc. Common Stock
cs|Aerovate Therapeutics Inc. Common Stock
cs|Avantor Inc. Common Stock
ps|Avantor Inc. Series A Mandatory Convertible Preferred Stock
cs|Avalo Therapeutics Inc. Common Stock
cs|Anavex Life Sciences Corp. Common Stock
cs|Avery Dennison Corporation Common Stock
cs|Avaya Holdings Corp. Common Stock
cs|Alliancebernstein Global High Income Fund
cs|Aspira Women's Health Inc. Common Stock
cs|Armstrong World Industries Inc Common Stock
cs|American Water Works Company Inc. Common Stock
cs|Aberdeen Global Premier Properties Fund Common Shares of Beneficial Interest
cs|American States Water Company Common Stock
cs|Aware Inc. Common Stock
cs|Axos Financial Inc. Common Stock
cs|Accelerate Diagnostics Inc. Common Stock
cs|Axogen Inc. Common Stock
cs|American Axle & Manufacturing Holdings Inc. Common Stock
cs|Axcella Health Inc. Common Stock
cs|Axonics Inc. Common Stock
cs|Axon Enterprise Inc. Common Stock
cs|American Express Company Common Stock
cs|AMREP Corporation Common Stock
cs|Axis Capital Holdings Limited Common Stock
ps|Axis Capital Holdings Limited Depositary Shares each representing 1/100th interest in a share of a 5.50% Series E Preferred Shares
cs|Axsome Therapeutics Inc. Common Stock
cs|Axalta Coating Systems Ltd. Common Shares
cs|AXT Inc Common Stock
cs|Atlantica Sustainable Infrastructure plc Ordinary Shares
cs|Acuity Brands Inc. 
cs|Ayala Pharmaceuticals Inc. Common Stock
cs|AYRO Inc. Common Stock
cs|Aytu BioPharma Inc.  Common Stock
cs|Alteryx Inc. Class A Common Stock
cs|The AZEK Company Inc. Class A Common Stock
ad|AstraZeneca PLC American Depositary Shares
cs|AutoZone Inc. Common Stock
cs|Aspen Technology Inc. Common Stock
cs|Azure Power Global Limited Equity Shares
cs|AzurRx BioPharma Inc. Common Stock
ad|Azul S.A. American Depositary Shares (each representing three preferred shares)
cs|Aziyo Biologics Inc. Class A Common Stock
cs|AZZ Inc.
cs|Barnes Group Inc. Common Stock
cs|Boeing Company (The) Common Stock
ad|Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share
cs|Bank of America Corporation Common Stock
ps|Bank of America Corporation Depositary Shares each representing a 1/1000th interest in a share of 6.000% Non-Cumulative Preferred Stock Series GG
ps|Bank of America Corporation Depositary Sh repstg 1/1000th Perp Pfd Ser E
ps|Bank of America Corporation Depositary Shares each representing a 1/1000th interest in a share of 5.875% Non- Cumulative Preferred Stock Series HH
ps|Bank of America Corporation Non Cumulative Perpetual Conv Pfd Ser L
ps|Bank of America Corporation Depositary Shares each representing a 1/1000th interest in a share of 5.375% Non-Cumulative Preferred Stock Series KK
ps|Bank of America Corporation Depositary shares each representing 1/1000th interest in a share of 5.000% Non-Cumulative Preferred Stock Series LL
ps|Bank of America Corporation Depositary shares each representing 1/1000th interest in a share of 4.375% Non-Cumulative Preferred Stock Series NN
ps|Bank of America Corporation Depositary Shares each representing a 1/1000th interest in a share of 4.125% Non-Cumulative Preferred Stock Series PP
cs|Booz Allen Hamilton Holding Corporation Common Stock
ad|Braskem SA ADR
cs|Bally's Corporation Common Stock
cs|Brookfield Asset Management Inc. Common Stock
ps|Brookfield Finance Inc. 4.625% Subordinated Notes due October 16 2080
ps|Brookfield Finance Inc. 4.50% Perpetual Subordinated Notes
cs|Brookfield Asset Management Reinsurance Partners Ltd. Class A Exchangeable Limited Voting Shares
cs|Banc of California Inc. Common Stock
ps|Banc of California Inc. Depositary Shares Each Representing a 1/40th Interest in a Share of 7.000% Non-Cumulative Perpetual Preferred Stock Series E
cs|Bandwidth Inc. Class A Common Stock
cs|BancFirst Corporation Common Stock
ps|BancFirst Corporation - BFC Capital Trust II Cumulative Trust Preferred Securities
cs|Banner Corporation Common Stock
cs|StoneCastle Financial Corp Common Stock
cs|Baosheng Media Group Holdings Limited Ordinary shares
cs|Credicorp Ltd. Common Stock
cs|The Original BARK Company Common Stock
cs|Couchbase Inc. Common Stock
cs|Liberty Media Corporation Series A Liberty Braves Common Stock
cs|Liberty Media Corporation Series C Liberty Braves Common Stock
cs|Baxter International Inc. Common Stock
cs|BlackBerry Limited Common Stock
ad|Banco BBVA Argentina S.A. ADS
cs|Bed Bath & Beyond Inc. Common Stock
cs|Concrete Pumping Holdings Inc. Common Stock
ad|Banco Bradesco Sa American Depositary Shares
cs|Barings BDC Inc. Common Stock
ad|Banco Bradesco Sa American Depositary Shares (each representing one Common Share)
cs|Beasley Broadcast Group Inc. Class A Common Stock
cs|Brickell Biotech Inc. Common Stock
cs|Vinco Ventures Inc. Common Stock
cs|BridgeBio Pharma Inc. Common Stock
ad|BHP Group PlcSponsored ADR
cs|BlackRock Taxable Municipal Bond Trust Common Shares of Beneficial Interest
cs|BBQ Holdings Inc. Common Stock
cs|Barrett Business Services Inc. Common Stock
ut|Brookfield Business Partners L.P. Limited Partnership Units 
ad|Banco Bilbao Vizcaya Argentaria S.A. Common Stock
cs|Build-A-Bear Workshop Inc. Common Stock
cs|Bath & Body Works Inc.
cs|Best Buy Co. Inc. Common Stock
cs|Brunswick Corporation Common Stock
ps|Brunswick Corporation 6.500% Senior Notes due 2048
ps|Brunswick Corporation 6.625% Senior Notes due 2049
ps|Brunswick Corporation 6.375% Notes due 2049
cs|BioAtla Inc. Common Stock
cs|Brookline Capital Acquisition Corp. Common Stock
ut|Brookline Capital Acquisition Corp. Units
wt|Brookline Capital Acquisition Corp. Warrant
cs|BlackRock Capital Allocation Trust Common Shares of Beneficial Interest
cs|BCB Bancorp Inc. (NJ) Common Stock
cs|Boise Cascade L.L.C. Common Stock
cs|BioCardia Inc. Common Stock
cs|BCE Inc. Common Stock
cs|Bonanza Creek Energy Inc. Common Stock
cs|Atreca Inc. Class A Common Stock
ad|Banco De Chile Banco De Chile ADS
cs|Brainstorm Cell Therapeutics Inc. Common Stock
cs|BayCom Corp Common Stock
cs|Brinks Company (The) Common Stock
cs|Blucora Inc. Common Stock
cs|Brightcove Inc. Common Stock
cs|1895 Bancorp of Wisconsin Inc. (MD) Common Stock
cs|Balchem Corporation Common Stock
cs|BioCryst Pharmaceuticals Inc. Common Stock
ad|Barclays PLC Common Stock
cs|Bain Capital Specialty Finance Inc. Common Stock
cs|BriaCell Therapeutics Corp. Common Shares
wt|BriaCell Therapeutics Corp. Warrant
cs|BlackRock Resources Common Shares of Beneficial Interest
ad|Bicycle Therapeutics plc American Depositary Shares
cs|Big Cypress Acquisition Corp. Common stock
ut|Big Cypress Acquisition Corp. Unit
wt|Big Cypress Acquisition Corp. Warrant
cs|Belden Inc Common Stock
cs|Blackrock Enhanced Equity Dividend Trust
cs|Brandywine Realty Trust Common Stock
cs|BioDelivery Sciences International Inc. Common Stock
cs|Biodesix Inc. Common Stock
cs|Black Diamond Therapeutics Inc. Common Stock
cs|Becton Dickinson and Company Common Stock
ps|Becton Dickinson and Company Depositary Shares each Representing a 1/20th Interest in a Share of 6.00% Mandatory Convertible Preferred Stock Series B
cs|Bloom Energy Corporation Class A Common Stock
cs|Beam Therapeutics Inc. Common Stock
cs|Beacon Roofing Supply Inc. Common Stock
ad|Bright Scholar Education Holdings Limited American Depositary Shares each  representing one Class A Ordinary Share
cs|Beam Global Common Stock
wt|Beam Global Warrant
ad|KE Holdings Inc American Depositary Shares (each representing three Class A Ordinary Shares)
cs|Bel Fuse Inc. Class A Common Stock
cs|Bel Fuse Inc. Class B Common Stock
cs|Franklin Resources Inc. Common Stock
cs|Benessere Capital Acquisition Corp. Class A Common Stock
rt|Benessere Capital Acquisition Corp. Right
ut|Benessere Capital Acquisition Corp. Unit
wt|Benessere Capital Acquisition Corp. Warrant
ut|Brookfield Renewable Partners L.P. 
ps|Brookfield Renewable Partners L.P. 5.25% Class A Preferred Limited Partnership Units Series 17
cs|Brookfield Renewable Corporation Class A Subordinate Voting Shares 
ps|Brookfield BRP Holdings (Canada) Inc. 4.625% Perpetual Subordinated Notes
cs|Berry Global Group Inc. Common Stock
ad|BEST Inc. American Depositary Shares each representing one Class A Ordinary Share
cs|Brown Forman Corporation
cs|Brown Forman Corporation
cs|Bright Horizons Family Solutions Inc. Common Stock
cs|Bank First Corporation Common Stock
cs|BurgerFi International Inc. Common Stock 
wt|BurgerFi International Inc. Warrant 
cs|BankFinancial Corporation Common Stock
cs|BlackRock Municipal Income Trust
cs|Butterfly Network Inc. Class A Common Stock
ad|Biofrontera AG American Depositary Shares
cs|Saul Centers Inc. Common Stock
ps|Saul Centers Inc. Depositary Shares each representing 1/100th of a share of 6.125% Series D Cumulative Redeemable Preferred Stock
ps|Saul Centers Inc. Depositary shares each representing a 1/100th fractional interest in a share of 6.000% Series E Cumulative Redeemable Preferred Stock
cs|Business First Bancshares Inc. Common Stock
cs|BlackRock California Municipal Income Trust
cs|Bunge Limited Bunge Limited
cs|Blackstone Strategic Credit Fund Common Shares
cs|BGC Partners Inc Class A Common Stock
cs|Big 5 Sporting Goods Corporation Common Stock
cs|Barings Global Short Duration High Yield Fund Common Shares of Beneficial Interests
cs|BlackRock 2022 Global Income Opportunity Trust Common Shares of Beneficial Interest
ad|BeiGene Ltd. American Depositary Shares
cs|BlackRock Energy and Resources Trust
cs|Berkshire Grey Inc. Class A Common Stock
wt|Berkshire Grey Inc. Warrant
cs|B&G Foods Inc. B&G Foods Inc. Common Stock
cs|BGSF Inc. Common Stock
cs|BlackRock Floating Rate Income Trust
cs|Blackstone Long Short Credit Income Fund Common Shares
cs|Blackrock Enhanced International Dividend Trust
cs|Biglari Holdings Inc. Class B Common Stock
